Campaign Name,Date,Impressions,Clicks,Spend,Conversions,Revenue,CTR,ROAS,Conversion Rate
Campaign D,2024-08-18,97439,9422,4910.54,377,7331.19,9.669639466743297,1.4929498588749912,4.001273614943749
Campaign A,2023-03-10,41036,8194,2406.68,117,4320.77,19.96783312213666,1.7953238486213376,1.4278740541859898
Campaign C,2023-07-21,34131,2588,4264.27,257,9387.49,7.5825495883507665,2.2014295530067276,9.930448222565689
Campaign C,2023-05-27,83237,9866,3626.81,415,2523.99,11.852901954659586,0.6959256205866863,4.206365294952362
Campaign D,2024-01-22,63915,5721,3858.94,168,4487.97,8.950950481107721,1.1630059031754836,2.9365495542737285
Campaign C,2024-05-11,38120,1278,2605.76,332,8426.73,3.3525708289611753,3.233885699373695,25.978090766823158
Campaign C,2023-08-06,59515,2450,2363.33,450,8164.93,4.116609258170209,3.4548412621174363,18.367346938775512
Campaign B,2024-02-09,66970,4911,3288.29,415,8970.65,7.333134239211588,2.728059264845862,8.450417430258602
Campaign A,2024-06-14,41096,2140,3170.21,201,8466.72,5.207319447148142,2.67071266572246,9.392523364485982
Campaign B,2023-06-04,5257,6297,3860.01,110,9292.14,119.78314628114894,2.4072839189535777,1.7468635858345245
Campaign B,2023-04-15,61986,2838,4333.72,188,1191.58,4.578453199109476,0.2749554655123081,6.624383368569416
Campaign B,2023-11-19,2881,897,1949.41,113,1772.9,31.135022561610555,0.9094546555111547,12.597547380156076
Campaign B,2024-10-13,72575,9150,2162.01,70,5368.41,12.60764726145367,2.4830643706550846,0.7650273224043715
Campaign C,2024-11-27,42876,7643,1511.38,38,8748.38,17.825823304412726,5.7883391337717836,0.49718696846787913
Campaign C,2023-02-03,49236,1595,2691.57,440,3879.83,3.2394995531724757,1.4414746783475814,27.586206896551722
Campaign B,2023-07-13,89731,662,4061.75,325,7068.27,0.7377606401355162,1.740203114421124,49.09365558912387
Campaign D,2023-11-14,15104,6068,715.38,471,9782.27,40.17478813559322,13.674229081047836,7.762030323005933
Campaign D,2023-01-22,11234,7795,2997.81,472,6309.72,69.38757343777817,2.10477648683539,6.0551635663887104
Campaign B,2024-09-02,11084,7971,4153.92,61,3077.92,71.91447130999639,0.7409675679839766,0.7652741186802158
Campaign B,2024-11-30,97893,8649,3330.09,208,404.57,8.835156752781097,0.12148920900035734,2.4049023008440282
Campaign D,2024-09-11,57049,8761,1140.55,431,7894.31,15.356973829514978,6.921494016044892,4.919529734048625
Campaign B,2024-01-06,11687,8295,3204.34,191,7653.14,70.97629845127065,2.3883670272193336,2.3025919228450875
Campaign D,2024-11-24,81548,3939,1419.43,45,7993.93,4.83028400451268,5.631788816637664,1.1424219345011426
Campaign A,2024-03-18,21188,9633,664.57,473,8941.19,45.46441381914291,13.454098138646042,4.910204505346206
Campaign D,2023-11-02,49642,7273,619.13,293,4786.16,14.650900447201968,7.730460484873936,4.028598927540218
Campaign B,2024-11-15,26689,2806,3495.88,411,390.24,10.513694780621229,0.11162854560225179,14.647184604419103
Campaign C,2023-12-13,48440,775,1112.94,22,4304.53,1.5999174236168454,3.8677107481086126,2.838709677419355
Campaign C,2023-01-16,25504,4568,3341.53,327,8004.33,17.910915934755334,2.3954086900312133,7.158493870402801
Campaign C,2024-10-10,54089,4754,2054.57,252,5029.43,8.789217770711236,2.4479234097645737,5.300799326882625
Campaign B,2024-12-04,77899,3795,2273.42,56,5613.7,4.871692833027382,2.4692753648687877,1.4756258234519104
Campaign B,2023-10-14,21155,8057,1140.12,279,549.64,38.08555896951075,0.4820896046030243,3.462827355094948
Campaign A,2024-12-22,64141,1024,213.21,493,4886.93,1.5964827489437332,22.920735425167674,48.14453125
Campaign C,2024-06-24,83295,7327,3619.59,407,1174.34,8.79644636532805,0.32444006089087435,5.554797324962467
Campaign B,2024-09-16,85017,6505,2948.95,353,7897.77,7.65141089429173,2.6781634140965433,5.426594926979247
Campaign C,2023-09-09,97041,4760,546.5,317,6277.32,4.905143186900382,11.486404391582798,6.659663865546219
Campaign C,2024-02-17,18620,1953,4238.69,137,6418.52,10.488721804511277,1.5142697389995496,7.014848950332821
Campaign A,2023-03-08,85395,4206,4519.11,16,5280.75,4.925346917266818,1.1685376102816707,0.3804089396100808
Campaign B,2023-07-16,31894,3359,2432.12,492,6008.99,10.531761459835707,2.4706799006627964,14.64721643346234
Campaign D,2024-09-19,62720,8641,1653.57,21,522.66,13.777104591836734,0.3160797547125311,0.24302742738109015
Campaign C,2023-07-27,13793,1258,1149.5,202,1738.49,9.120568404263032,1.5123879947803394,16.05723370429253
Campaign A,2023-01-07,7853,959,1237.77,31,6026.86,12.211893543868586,4.869127543889414,3.232533889468196
Campaign B,2023-06-10,22524,8100,2894.25,249,8655.92,35.96164091635588,2.990729895482422,3.0740740740740744
Campaign C,2023-10-13,19630,2814,1915.29,431,781.13,14.33520122261844,0.4078390217669387,15.316275764036957
Campaign C,2023-02-05,48010,2721,4322.88,42,4233.17,5.667569256404915,0.9792476312088237,1.5435501653803747
Campaign A,2023-10-24,30688,3957,4278.86,104,5354.49,12.894290928050053,1.2513823775491604,2.6282537275713924
Campaign C,2023-02-27,29379,1266,3936.72,220,325.35,4.309200449300521,0.08264494299823204,17.377567140600316
Campaign D,2023-01-31,95399,6277,1120.51,372,4643.18,6.579733540183859,4.143809515309993,5.926397960809304
Campaign D,2023-11-03,54452,3969,4442.85,356,6007.27,7.288988466906633,1.3521208233453752,8.969513731418493
Campaign D,2024-06-08,32193,4377,1268.64,154,9210.64,13.596123380859193,7.260247193845377,3.518391592414896
Campaign A,2024-08-09,84639,8416,1971.05,74,7454.77,9.943406703765403,3.7821313513102157,0.8792775665399241
Campaign D,2024-10-26,40118,2953,2290.32,473,3127.63,7.3607856822374,1.3655864682664431,16.01760921097189
Campaign D,2023-08-07,97207,2394,629.97,339,5879.88,2.4627856018599483,9.333587313681603,14.160401002506266
Campaign D,2023-07-18,36697,1855,1992.13,320,308.32,5.054909120636564,0.15476901607826798,17.25067385444744
Campaign B,2023-12-20,97024,8951,4798.45,136,1883.96,9.225552440633246,0.39261844970771814,1.5193833091274718
Campaign C,2024-08-20,14271,4840,1771.3,487,7124.54,33.914932380351765,4.022209676508779,10.061983471074381
Campaign C,2023-01-20,16124,1763,4605.79,244,6148.16,10.934011411560407,1.334876318720567,13.840045377197956
Campaign D,2024-06-09,36861,478,2752.92,348,2307.67,1.2967635169962834,0.838262644755387,72.80334728033473
Campaign A,2024-02-07,44024,9370,1818.62,26,6030.19,21.283845175358895,3.3158053909007927,0.2774813233724653
Campaign A,2023-04-12,62418,7573,486.05,194,9456.36,12.132718126181551,19.455529266536367,2.5617324706193054
Campaign A,2024-06-12,71071,4089,352.25,62,1768.13,5.753401528049416,5.019531582682754,1.516263145023233
Campaign A,2024-12-05,65288,8615,2668.39,311,3993.54,13.195380468079893,1.4966103155835542,3.6099825885084154
Campaign C,2024-06-23,40540,8616,2495.2,142,7705.02,21.25308337444499,3.0879368387303625,1.6480965645311048
Campaign C,2024-07-25,59460,2506,2341.34,432,8087.94,4.214598049108644,3.454406451006688,17.238627294493217
Campaign D,2023-08-29,22903,3906,2796.16,308,7533.12,17.054534340479414,2.6940947585259787,7.885304659498208
Campaign B,2023-01-23,88721,4006,1602.44,390,480.11,4.515278231760237,0.2996118419410399,9.735396904643036
Campaign A,2024-11-02,47650,6873,4945.33,478,4977.32,14.42392444910808,1.0064687290838024,6.954750472864833
Campaign D,2024-05-12,91900,4882,2594.98,94,9016.98,5.312295973884657,3.4747782256510646,1.925440393281442
Campaign B,2023-10-23,20144,9574,2751.38,364,6191.0,47.52779984114376,2.25014356432045,3.8019636515562985
Campaign B,2023-05-17,35828,8808,1856.76,430,5609.25,24.584124148710508,3.020988172946423,4.881925522252498
Campaign B,2024-06-23,20946,5913,3689.87,149,4657.74,28.229733600687485,1.2623046340385975,2.5198714696431592
Campaign B,2023-12-08,5399,343,3313.02,234,7187.15,6.353028338581218,2.1693651109863508,68.22157434402332
Campaign A,2024-07-12,35038,8137,974.21,465,3216.24,23.223357497574064,3.3013826587696693,5.714636844045717
Campaign C,2024-08-29,79773,5898,450.18,230,8540.56,7.393478996653002,18.971433648762716,3.8996269922007465
Campaign D,2023-10-10,86185,7803,2290.93,255,4234.41,9.053779660033648,1.848336701688834,3.2679738562091507
Campaign C,2024-06-01,2917,6535,2486.06,45,1604.37,224.03153925265684,0.6453464518153222,0.6885998469778117
Campaign D,2023-11-05,37565,5857,1786.93,362,6168.31,15.591641155330759,3.451903544067199,6.180638552159809
Campaign B,2023-12-10,25497,7452,4639.32,333,6089.27,29.22696787857395,1.3125350266849454,4.4685990338164245
Campaign C,2023-04-15,68918,3837,527.21,43,8273.11,5.56748599785252,15.692247870867396,1.1206671879072192
Campaign C,2024-12-09,98822,4195,3684.54,297,1622.35,4.245006172714578,0.4403127663154695,7.079856972586413
Campaign D,2023-08-30,92731,7724,1652.48,294,718.35,8.329469109575008,0.43471025367931837,3.8063179699637497
Campaign B,2023-11-05,41568,7798,3875.6,377,2215.83,18.759622786759046,0.5717385695118176,4.834572967427545
Campaign A,2023-04-15,72015,3536,4522.61,335,5249.85,4.910088176074429,1.1608009534317576,9.473981900452488
Campaign A,2023-01-30,48290,5163,3615.61,437,5959.57,10.691654586870989,1.648288947093298,8.464071276389696
Campaign B,2023-05-30,28480,5394,2262.77,435,7075.99,18.939606741573034,3.12713620915957,8.064516129032258
Campaign B,2024-12-08,14020,4935,698.9,377,5349.56,35.19971469329529,7.654256689082845,7.639311043566363
Campaign D,2024-07-31,6513,4435,1461.33,74,4000.32,68.09458007062797,2.7374514996612676,1.668545659526494
Campaign C,2023-05-09,33942,3059,2786.66,335,7622.84,9.012432973896647,2.7354754437211573,10.951291271657404
Campaign C,2024-04-07,56371,5373,2232.6,313,8887.32,9.531496691561264,3.9807041117979036,5.825423413363112
Campaign A,2023-01-27,23144,9403,3987.35,98,5946.85,40.62824058071207,1.491429144670019,1.0422205679038605
Campaign D,2024-11-06,73473,9458,3631.25,191,1960.62,12.872755978386618,0.5399297762478485,2.0194544301120745
Campaign A,2024-08-10,93812,9716,3270.08,187,4038.7,10.356883980727412,1.23504623740092,1.9246603540551668
Campaign B,2023-06-30,18118,432,1653.52,483,494.29,2.3843691356661885,0.2989319754221298,111.80555555555556
Campaign D,2024-08-26,42779,7003,4069.4,270,4744.01,16.370181631174173,1.1657762815157027,3.8554905040696843
Campaign B,2024-10-25,70320,2670,422.65,434,267.09,3.7969283276450514,0.6319413226073584,16.254681647940075
Campaign A,2023-09-02,11897,1914,630.97,260,2791.18,16.088089434311172,4.423633453254513,13.584117032392895
Campaign A,2023-01-21,12295,9484,970.86,247,9104.55,77.1370475803172,9.377819665039242,2.6043863348797975
Campaign B,2023-09-18,2063,8879,3371.56,410,2727.7,430.3926320891905,0.8090320207856303,4.617637121297443
Campaign D,2023-06-28,3861,8498,318.7,307,6615.92,220.0984200984201,20.759083777847508,3.612614732878324
Campaign A,2024-06-11,49369,4000,4972.36,470,9129.17,8.102250400048613,1.8359833157695744,11.75
Campaign A,2023-02-02,92828,8728,2048.82,129,3469.56,9.402335502219158,1.6934430550267958,1.4780018331805682
Campaign D,2024-03-10,79580,4817,1097.64,182,9318.45,6.05302839909525,8.489532087023068,3.7782852397757942
Campaign D,2024-03-21,36156,8390,3248.2,341,5336.74,23.205000553158538,1.642983806415861,4.0643623361144225
Campaign D,2023-07-31,98271,7485,621.65,298,1909.41,7.616692615318864,3.0715193436821364,3.9812959251837006
Campaign A,2023-11-14,67240,1390,856.27,396,482.0,2.0672218917311125,0.5629065598467773,28.489208633093526
Campaign A,2024-10-01,36379,9774,4185.53,470,1158.23,26.86714862970395,0.2767224222499899,4.808676079394311
Campaign B,2023-06-15,82415,5348,164.4,160,275.62,6.489109992113086,1.6765206812652067,2.9917726252804786
Campaign A,2024-05-03,84145,9708,1071.2,445,4354.38,11.537227405074574,4.064955190440627,4.583848372476308
Campaign B,2024-07-24,17611,2849,4874.54,72,3352.46,16.17738913179263,0.6877489978541566,2.527202527202527
Campaign D,2023-05-29,53163,2169,3055.48,208,3073.53,4.079905197223633,1.0059074188016286,9.58967266021208
Campaign B,2023-06-24,27894,6273,2273.28,322,6071.15,22.488707248870725,2.6706564963400896,5.133110154630958
Campaign A,2024-12-21,28562,9817,1586.77,467,8999.37,34.37084237798474,5.671502486182623,4.757054089844148
Campaign D,2024-11-28,81962,7475,236.72,234,1237.4,9.120080037090359,5.2272727272727275,3.130434782608696
Campaign B,2023-08-25,87721,4003,3137.19,127,8462.69,4.563331471369455,2.6975382428223984,3.1726205345990506
Campaign C,2023-09-27,5400,1110,2705.27,375,4166.55,20.555555555555554,1.5401605015395876,33.78378378378378
Campaign A,2023-09-04,15591,8498,244.64,399,1488.44,54.50580463087679,6.084205362982342,4.695222405271829
Campaign B,2024-09-12,78887,5385,4993.04,80,1057.56,6.8262197827271915,0.21180683511447934,1.4856081708449396
Campaign B,2023-07-30,67624,226,930.4,259,3474.39,0.3342008754288418,3.734297076526225,114.60176991150442
Campaign C,2023-07-14,33892,2566,2409.62,341,4014.3,7.57110822613006,1.6659473277944241,13.289166017147311
Campaign C,2024-03-02,35849,6072,4337.51,147,2363.82,16.937710954280455,0.5449716542440248,2.4209486166007905
Campaign C,2024-07-22,86649,4654,4327.92,312,7879.42,5.3710948770326254,1.8206020444000812,6.70391061452514
Campaign C,2023-02-08,15883,1694,1360.32,33,5665.56,10.665491405905685,4.164872971065632,1.948051948051948
Campaign B,2023-08-05,23585,3215,1655.61,107,399.15,13.631545473818104,0.24108938699331364,3.328149300155521
Campaign B,2024-01-06,85256,1164,4568.27,144,2684.2,1.36529980294642,0.587574727413222,12.371134020618557
Campaign C,2024-05-11,80530,8071,1207.06,342,9758.01,10.022351918539675,8.08411346577635,4.237393135918721
Campaign B,2024-12-17,71079,7336,2655.61,371,4914.55,10.320910536163987,1.8506294222419708,5.057251908396947
Campaign B,2023-08-30,79977,7054,3503.68,24,7789.07,8.820035760281081,2.2231111288702166,0.3402324922030054
Campaign D,2023-08-17,71451,4066,1464.05,97,6242.95,5.6906131474716934,4.264164475256993,2.3856369896704375
Campaign C,2024-08-02,10862,7788,424.18,278,7933.05,71.69950285398637,18.70208402093451,3.5695942475603495
Campaign C,2024-12-10,7811,4938,4049.85,376,3516.98,63.21853795928818,0.8684222872452066,7.614418793033617
Campaign C,2024-07-01,26671,2835,2691.65,113,4257.99,10.629522702560834,1.5819255846785427,3.9858906525573197
Campaign C,2024-08-13,2310,8717,2638.34,84,304.8,377.35930735930737,0.11552718754974718,0.9636342778478835
Campaign D,2023-02-09,53151,8364,2431.72,450,8396.35,15.736298470395665,3.4528440774431273,5.380200860832137
Campaign B,2023-02-09,87051,5013,327.94,93,6443.88,5.758693179860082,19.649570043300603,1.8551765409934171
Campaign C,2023-05-30,75089,1325,4811.7,493,4038.45,1.7645727070542956,0.8392979612195274,37.20754716981132
Campaign D,2024-01-23,41845,9083,2160.56,299,4160.08,21.706297048631857,1.9254637686525715,3.2918639216118026
Campaign B,2023-07-04,38693,9660,189.78,278,2810.35,24.965756079911095,14.808462430182315,2.877846790890269
Campaign B,2023-06-10,79742,8521,4373.38,429,8604.61,10.68571141932733,1.9674965358601357,5.034620349724211
Campaign B,2023-06-07,10355,9815,3395.15,26,3677.11,94.78512795750845,1.0830478771188312,0.26490066225165565
Campaign C,2024-10-10,61518,7323,1696.77,57,6695.31,11.90383302448064,3.945914885340972,0.7783695206882425
Campaign A,2023-07-07,39366,8146,4314.29,279,8279.79,20.692983793120966,1.9191547160714744,3.4249938620181686
Campaign D,2024-10-17,24918,2022,64.64,342,1041.84,8.114615940284132,16.11757425742574,16.913946587537094
Campaign D,2023-03-28,19242,6999,1988.13,213,978.64,36.373557842220144,0.4922414530236956,3.043291898842692
Campaign C,2023-07-12,51936,330,2428.48,386,3086.43,0.6353974121996303,1.2709307879826064,116.96969696969697
Campaign D,2024-05-15,48282,9265,4647.95,440,4962.19,19.189345926017978,1.0676083004335244,4.749055585536967
Campaign A,2023-01-30,84992,2681,1058.79,25,5817.94,3.15441453313253,5.494895116123121,0.9324878776575904
Campaign A,2024-01-13,22782,728,2755.6,77,6876.12,3.1955052234219994,2.4953258818406154,10.576923076923077
Campaign C,2023-02-06,54397,2372,291.28,456,6775.99,4.360534588304502,23.262805547926394,19.224283305227654
Campaign B,2024-05-05,70818,5596,3637.22,198,8770.05,7.901945832980315,2.4111959133624032,3.538241601143674
Campaign C,2023-01-31,71591,3965,4792.36,53,9559.49,5.538405665516615,1.9947353704646564,1.3366960907944516
Campaign D,2024-07-02,97659,5601,3914.44,201,9084.56,5.735262495008141,2.32078151664095,3.5886448848419925
Campaign A,2024-10-31,94848,4651,1848.43,294,2957.73,4.903635290148448,1.600130921917519,6.321221242743497
Campaign A,2024-02-11,67089,6313,892.92,62,6708.16,9.409888357256778,7.512610312234019,0.9821004276888959
Campaign D,2024-06-21,44222,6287,3942.86,56,9010.48,14.216905612591018,2.2852650106775285,0.890726896771115
Campaign A,2023-11-06,32288,7459,1805.78,380,544.59,23.101461843409314,0.3015815880118287,5.094516691245475
Campaign B,2024-07-27,99505,254,1081.41,374,9081.13,0.25526355459524647,8.397490313572094,147.24409448818898
Campaign B,2024-08-15,46211,7280,792.38,243,6877.32,15.753824846897924,8.67932052802948,3.337912087912088
Campaign D,2023-12-26,50076,5684,4153.83,201,8408.41,11.350746864765556,2.024254723953556,3.5362420830401127
Campaign D,2023-12-26,99101,1962,2605.1,433,6188.02,1.979798387503658,2.3753483551495145,22.069317023445464
Campaign C,2023-03-12,25073,6959,3663.71,68,4969.54,27.754955529852833,1.3564228609797173,0.9771518896393159
Campaign A,2023-03-25,36355,1727,4172.44,89,2071.56,4.750378214826021,0.49648646834945503,5.153445280833816
Campaign C,2023-10-04,40202,7418,4099.81,394,4416.4,18.45181831749664,1.0772206516887366,5.311404691291453
Campaign A,2024-06-17,48492,2044,373.12,110,4506.17,4.215128268580385,12.0769993567753,5.38160469667319
Campaign C,2024-05-06,47979,4887,3803.19,56,8824.52,10.185706246482837,2.3202942792760815,1.1458972784939636
Campaign D,2023-02-05,10253,8290,1106.45,174,4587.18,80.8543840827075,4.145853856929821,2.0989143546441493
Campaign A,2023-01-19,17595,9026,3401.87,402,2771.53,51.29866439329355,0.8147077930667546,4.453800132949258
